Respondent,FormalEducation,EducationAfterEighthGrade,UndergradMajor,CompanySize,YearsCoding,JobSatisfaction,JobSatisfactionNum,LanguageWorkedWith,DatabaseWorkedWith,FrameworkWorkedWith,IDE,NumberMonitors,Methodology,EthicsChoice,StackOverflowVisit,StackOverflowVisit,WakeTime,HoursComputer,SkipMealsWeek,ExerciseWeek,Gender,RaceEthnicity,Age, Salary 
46553,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",18191,12,Slightly dissatisfied,2,Groovy;Java;JavaScript;TypeScript;HTML;CSS;Bash/Shell,MongoDB;SQL Server,Angular;Node.js;Spring,IntelliJ;Notepad++,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,Multiple times per day,402,7,6,4,4,Male,White or of European descent,54," 153,000 "
11573,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",332,12,Slightly dissatisfied,2,Assembly;C;C++;C#;Java;JavaScript;Objective-C;Python;SQL;Swift;TypeScript;HTML;CSS,"SQL Server;MySQL;SQLite;Oracle;Microsoft Azure (Tables, CosmosDB, SQL, etc)",NA,Visual Studio,3,Agile,No,Multiple times per day,327,7,6,0,4,Male,White or of European descent,42," 137,500 "
55842,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",8327,12,Slightly dissatisfied,2,C#;Java;JavaScript;SQL;Visual Basic 6,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core;Node.js,Notepad++;Visual Studio,3,Agile;Kanban;Scrum,Depends on what it is,Multiple times per day,419,7,6,0,1,Male,White or of European descent,40," 110,000 "
32711,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"Computer science, computer engineering, or software engineering",7499,18,Slightly dissatisfied,2,C;C++;Bash/Shell,NA,NA,Vim,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,Multiple times per day,396,7,6,2,1,Female,White or of European descent,35," 120,000 "
40011,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",2125,27,Slightly dissatisfied,2,C#;SQL,MongoDB;Redis;SQL Server;Elasticsearch,NA,Visual Studio,3,Agile;Scrum,No,Multiple times per day,451,7,6,2,7,Male,White or of European descent,48," 122,000 "
46991,Associate degree,6,"Information systems, information technology, or system administration",14,3,Slightly dissatisfied,2,C#;JavaScript;PHP;SQL;HTML;CSS,SQL Server;MySQL,.NET Core;Node.js;Cordova;Xamarin,Visual Studio,3,Agile;Scrum,No,Multiple times per day,415,7,6,0,4,Female,NA,," 105,000 "
87318,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",95,3,Slightly dissatisfied,2,JavaScript;TypeScript;HTML;CSS,MongoDB;MySQL,Angular,Atom;IntelliJ;Visual Studio Code,3,Agile;Kanban;Scrum,Depends on what it is,Multiple times per day,407,7,6,0,1,Male,White or of European descent,55," 125,000 "
34615,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",100,3,Slightly dissatisfied,2,C++;C#;Java;JavaScript;SQL;VB.NET;HTML;CSS,"SQL Server;MySQL;Oracle;Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core;Node.js,Notepad++;Sublime Text;Vim;Visual Studio;Visual Studio Code,3,Agile,Depends on what it is,Multiple times per day,491,7,6,2,0,Male,NA,57," 90,000 "
54824,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",16799,6,Slightly dissatisfied,2,C#;JavaScript;Python;SQL,MongoDB;SQL Server;MySQL;PostgreSQL;Oracle,Angular;.NET Core;Node.js;React,Atom;Visual Studio,3,Agile;Extreme programming (XP);Kanban;Mob programming;Pair programming;Scrum,No,Multiple times per day,369,7,6,2,0,NA,NA,55," 111,000 "
95854,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"A natural science (ex. biology, chemistry, physics)",15167,9,Slightly dissatisfied,2,C;C++;Perl;Python;SQL;Bash/Shell,NA,NA,IPython / Jupyter;PyCharm;Sublime Text;Vim,3,NA,No,Multiple times per day,401,7,6,0,0,Male,White or of European descent,54," 110,000 "
75534,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",17578,15,Slightly satisfied,3,Groovy;Java;JavaScript;Python;SQL;HTML;CSS;Bash/Shell,NA,NA,Eclipse;Notepad++;Sublime Text,3,Agile;Kanban;Scrum,No,Multiple times per day,487,7,6,0,3,Male,White or of European descent,60," 130,000 "
45475,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",17374,21,Slightly satisfied,3,C#;JavaScript;SQL;TypeScript;HTML;CSS,SQL Server,Angular,Notepad++;Visual Studio,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Pair programming;Scrum,No,Multiple times per day,421,7,6,2,3,Male,"Native American, Pacific Islander, or Indigenous Australian;White or of European descent",56," 90,000 "
75553,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",96,3,Slightly satisfied,3,C++;C#;Java;JavaScript;Matlab;SQL;HTML;CSS,SQL Server,.NET Core,Visual Studio,3,Agile;Scrum,Depends on what it is,Multiple times per day,332,7,6,2,0,Male,Hispanic or Latino/Latina;White or of European descent,22," 37,000 "
20514,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A natural science (ex. biology, chemistry, physics)",10283,6,Slightly satisfied,3,C#;JavaScript;SQL;VB.NET;Visual Basic 6;HTML;CSS;Bash/Shell,SQL Server;Oracle,Angular;.NET Core,Sublime Text;Visual Studio;Visual Studio Code,3,Agile,Depends on what it is,Multiple times per day,452,7,6,0,2,Male,White or of European descent,24," 64,000 "
14109,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",739,9,Slightly satisfied,3,C++;C#;JavaScript;Lua;SQL;VBA;VB.NET;HTML;CSS;Bash/Shell,SQL Server,.NET Core,Notepad++;Visual Studio,3,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),Depends on what it is,Multiple times per day,461,7,6,0,2,Female,White or of European descent,21," 84,000 "
67830,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Information systems, information technology, or system administration",3346,6,Extremely satisfied,5,JavaScript;Python;TypeScript;HTML;CSS;Bash/Shell,MongoDB;Redis;PostgreSQL,Angular;Django;Node.js,Atom;Visual Studio Code,4,Agile;Scrum,No,Multiple times per day,416,7,6,2,1,Male,East Asian,33," 127,000 "
18694,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",2424,9,Moderately dissatisfied,1,Java;JavaScript;Perl;SQL;HTML;CSS,MySQL,Node.js,Atom;IntelliJ;Notepad++,4,Agile;Kanban;Scrum,No,Multiple times per day,344,7,6,2,3,Male,White or of European descent,33," 73,000 "
87830,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",5359,12,Moderately satisfied,4,JavaScript;TypeScript;HTML;CSS,NA,Node.js,Visual Studio Code,4,Kanban;Scrum,No,Multiple times per day,323,7,6,2,3,Female,White or of European descent,21," 39,750 "
24264,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",878,3,Moderately satisfied,4,C#;Java;JavaScript;SQL;TypeScript;HTML;CSS;Bash/Shell,SQL Server,Xamarin,Android Studio;Sublime Text;Visual Studio Code;Xcode,4,Agile;Scrum,No,Multiple times per day,357,7,6,2,2,Male,White or of European descent,23," 50,000 "
85447,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",17,6,Moderately satisfied,4,C#;JavaScript;Python,SQL Server;MySQL,NA,PyCharm;Visual Studio,4,Agile,Depends on what it is,Multiple times per day,331,7,6,2,0,Male,South Asian;White or of European descent,31," 30,000 "
20776,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",10366,9,Slightly satisfied,3,Groovy;Java;JavaScript;PHP;Python;HTML;CSS;Bash/Shell,Redis;MySQL;PostgreSQL,Node.js;React;Spring,IntelliJ,4,Agile;Pair programming;Scrum,Depends on what it is,Multiple times per day,352,7,6,0,0,Male,White or of European descent,29," 57,000 "
47493,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A humanities discipline (ex. literature, history, philosophy)",2511,1,Extremely satisfied,5,NA,NA,NA,NA,NA,NA,NA,Multiple times per day,441,7,6,2,1,Male,White or of European descent,26," 65,000 "
75617,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",13,12,Moderately satisfied,4,CoffeeScript;JavaScript;Ruby;SQL;HTML;CSS;Bash/Shell,PostgreSQL;Amazon Redshift,React,Visual Studio Code,NA,Agile;Kanban;Mob programming;Pair programming,No,Multiple times per day,378,7,6,,5,Male,White or of European descent,25," 110,000 "
43185,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",12234,12,Extremely satisfied,5,JavaScript;PHP;SQL;HTML;CSS,Redis;MySQL,Angular;React,IntelliJ;PHPStorm,1,Agile;Extreme programming (XP);Mob programming;Pair programming;Scrum,No,A few times per month or weekly,30,8,6,2,1,Male,White or of European descent,20," 110,000 "
83317,"Professional degree (JD, MD, etc.)",11,"Computer science, computer engineering, or software engineering",41,12,Moderately satisfied,4,JavaScript;PHP;Python;SQL;HTML;CSS;Bash/Shell,MySQL,Node.js,Visual Studio Code,1,Agile,No,A few times per month or weekly,21,8,6,2,0,Male,White or of European descent,32," 70,000 "
100421,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",317,24,Moderately satisfied,4,Java;JavaScript;Objective-C;SQL;HTML;CSS,NA,NA,Eclipse;Xcode,1,NA,No,A few times per month or weekly,36,8,6,0,3,Male,White or of European descent,33," 90,000 "
44438,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",2053,3,Moderately satisfied,4,C#;Java;Python,Redis;SQL Server;MySQL;Oracle,Spring,Atom;IntelliJ;Vim;Visual Studio,1,Agile;Kanban;Scrum,No,A few times per month or weekly,28,8,6,0,0,Male,White or of European descent,25," 60,000 "
22110,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Another engineering discipline (ex. civil, electrical, mechanical)",28,3,Moderately satisfied,4,Go;Python,"Amazon DynamoDB;Microsoft Azure (Tables, CosmosDB, SQL, etc)",NA,Sublime Text;Visual Studio Code,1,Agile;Extreme programming (XP),Depends on what it is,A few times per month or weekly,44,8,6,4,0,Male,White or of European descent,28," 45,000 "
50392,Some college/university study without earning a degree,5,"Another engineering discipline (ex. civil, electrical, mechanical)",69,18,Neither satisfied nor dissatisfied,3,Java;Objective-C;Swift;Kotlin;Bash/Shell,MySQL;Google Cloud Storage;Neo4j,NA,Android Studio;Eclipse;Notepad++;Xcode,1,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,A few times per month or weekly,19,8,6,0,0,Male,White or of European descent,44," 77,000 "
33374,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A natural science (ex. biology, chemistry, physics)",274,3,Neither satisfied nor dissatisfied,3,CoffeeScript;Ruby,MongoDB;MySQL,Node.js,Vim,1,Agile;Pair programming,No,A few times per month or weekly,37,8,6,0,3,NA,NA,26," 206,000 "
44221,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",19900,6,Neither satisfied nor dissatisfied,3,Assembly;C;C++;Java;JavaScript;Python;Ocaml;HTML;CSS;Bash/Shell,MongoDB,Node.js;TensorFlow;Torch/PyTorch,IPython / Jupyter;Sublime Text;Vim,1,Agile,No,A few times per month or weekly,46,8,6,0,4,Male,White or of European descent,21," 24,000 "
10408,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",29,12,Slightly dissatisfied,2,JavaScript;Lua;Python;Rust;SQL;HTML;Bash/Shell,Redis;MySQL;PostgreSQL;SQLite;Google BigQuery;Google Cloud Storage,Django;Node.js;TensorFlow,IPython / Jupyter;PyCharm;Sublime Text;Vim,1,Agile;Extreme programming (XP);Kanban;Lean;Pair programming;Scrum,Depends on what it is,A few times per month or weekly,41,8,6,0,0,Male,White or of European descent,26," 67,000 "
23348,Some college/university study without earning a degree,5,I never declared a major,18370,3,Slightly dissatisfied,2,Bash/Shell,MongoDB;Redis;PostgreSQL;Amazon DynamoDB;Apache Hive;Google Cloud Storage;Elasticsearch,NA,Atom,1,Agile;Kanban;Scrum,Depends on what it is,A few times per month or weekly,48,8,6,4,0,Male,White or of European descent,34," 65,550 "
36223,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",374,15,Slightly satisfied,3,C#;Go;Java;JavaScript;Objective-C;R;Ruby;Rust;Scala;HTML;CSS,Redis;MySQL;PostgreSQL;Memcached;Elasticsearch,Node.js;React,IntelliJ;RubyMine;Visual Studio Code,1,Agile;Extreme programming (XP);Kanban,No,A few times per month or weekly,36,8,6,0,0,Female,White or of European descent,25," 60,000 "
91434,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,Mathematics or statistics,67,12,Extremely satisfied,5,C;C++;Python;Bash/Shell,MongoDB;PostgreSQL;Elasticsearch,Django;Hadoop;TensorFlow;Torch/PyTorch,Sublime Text;Vim;Visual Studio Code,2,Pair programming,Depends on what it is,A few times per month or weekly,32,8,6,0,1,Female,White or of European descent,27," 80,000 "
76805,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"A natural science (ex. biology, chemistry, physics)",5664,27,Extremely satisfied,5,JavaScript;Python;SQL,MySQL;PostgreSQL;Amazon Redshift;Elasticsearch,NA,Emacs;IPython / Jupyter;Sublime Text,2,Agile;Kanban;Scrum,No,A few times per month or weekly,15,8,6,0,5,Male,East Asian;South Asian;White or of European descent,19," 80,000 "
98203,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",11030,6,Extremely satisfied,5,Java;JavaScript;SQL;HTML;CSS,Oracle,NA,IntelliJ,2,Agile,Depends on what it is,A few times per month or weekly,45,8,6,0,7,Female,East Asian,30," 92,500 "
9688,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",738,6,Extremely satisfied,5,C++;Go;Java;JavaScript;Python;Ruby;Scala;SQL;Kotlin;HTML;CSS;Bash/Shell,MongoDB,Node.js;React,IntelliJ;Sublime Text,2,Agile;Kanban;Pair programming,No,A few times per month or weekly,48,8,6,0,0,Female,White or of European descent,34," 65,000 "
6261,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",12337,9,Extremely satisfied,5,JavaScript;TypeScript;CSS,Google Cloud Storage,Angular;Node.js,Vim,2,Agile;Kanban;Scrum,No,A few times per month or weekly,22,8,6,0,0,Male,White or of European descent,26," 80,000 "
56949,Associate degree,6,"Information systems, information technology, or system administration",142,9,Extremely satisfied,5,Go;JavaScript;PHP;Python;Ruby;SQL;TypeScript;HTML;CSS;Bash/Shell,Redis;PostgreSQL,Angular;Node.js;React,Atom;Vim,2,Agile;Kanban;Pair programming;Scrum,Depends on what it is,A few times per month or weekly,45,8,6,0,0,Male,White or of European descent,30," 60,000 "
22170,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",398,1,Moderately dissatisfied,1,Clojure;Go;JavaScript;Python;Ruby,Redis;SQL Server;MySQL;Elasticsearch,Node.js,Vim;Visual Studio Code,2,Agile;Pair programming,No,A few times per month or weekly,20,8,6,2,3,Male,White or of European descent,18," 65,000 "
88921,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",334,12,Moderately dissatisfied,1,Go;Java;Python;Scala;HTML;CSS;Bash/Shell,MongoDB;Redis;Memcached;Elasticsearch,NA,IntelliJ;Vim,2,NA,No,A few times per month or weekly,18,8,6,0,7,Male,White or of European descent,28," 140,000 "
65567,Some college/university study without earning a degree,5,I never declared a major,22,12,Moderately dissatisfied,1,JavaScript;TypeScript;HTML;CSS,NA,NA,Sublime Text,2,Agile;Pair programming,No,A few times per month or weekly,22,8,6,2,7,Male,White or of European descent,34," 45,000 "
72300,Some college/university study without earning a degree,5,I never declared a major,269,3,Moderately dissatisfied,1,Go;JavaScript;PHP;SQL,MySQL,Angular;Node.js,IntelliJ;Visual Studio Code,2,Kanban,No,A few times per month or weekly,32,8,6,0,0,Male,"Native American, Pacific Islander, or Indigenous Australian;White or of European descent",29," 89,000 "
52648,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",310,12,Moderately satisfied,4,C;C++;C#;Python;SQL,Redis;SQL Server;Memcached,NA,Visual Studio,2,Agile;Evidence-based software engineering;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,No,A few times per month or weekly,17,8,6,0,3,Male,White or of European descent,25," 76,272 "
93813,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",117,15,Moderately satisfied,4,C#;JavaScript;SQL;HTML;CSS,"Redis;SQL Server;IBM Db2;Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core,Visual Studio,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,Depends on what it is,A few times per month or weekly,34,8,6,0,1,Male,White or of European descent,34," 125,000 "
17567,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",16937,18,Moderately satisfied,4,C++;Java;JavaScript;Objective-C;Python;TypeScript;HTML;CSS;Bash/Shell,NA,Angular,Vim,2,NA,No,A few times per month or weekly,36,8,6,0,0,Male,White or of European descent,34," 130,000 "
65730,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Fine arts or performing arts (ex. graphic design, music, studio art)",2,18,Moderately satisfied,4,CoffeeScript;JavaScript;PHP;HTML;CSS,MySQL;MariaDB,NA,Sublime Text,2,Agile;Lean,No,A few times per month or weekly,43,8,6,0,6,Male,White or of European descent,30," 90,000 "
95579,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",1533,3,Moderately satisfied,4,C++;C#;Java;JavaScript;Python;Bash/Shell,NA,React,Emacs;Visual Studio,2,Agile;Kanban;Mob programming;Lean;Pair programming;Scrum,No,A few times per month or weekly,39,8,6,0,4,Male,White or of European descent,26," 75,000 "
12546,Some college/university study without earning a degree,5,"A natural science (ex. biology, chemistry, physics)",348,6,Moderately satisfied,4,Assembly;C++;Java;JavaScript;R;TypeScript;HTML;CSS;Bash/Shell,MongoDB;MySQL;PostgreSQL;Apache HBase;Neo4j,Angular;Node.js;React,Sublime Text;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,Depends on what it is,A few times per month or weekly,48,8,6,7,1,Male,NA,34," 76,000 "
