Respondent,FormalEducation,EducationAfterEighthGrade,UndergradMajor,CompanySize,YearsCoding,JobSatisfaction,JobSatisfactionNum,LanguageWorkedWith,DatabaseWorkedWith,FrameworkWorkedWith,IDE,NumberMonitors,Methodology,EthicsChoice,StackOverflowVisit,StackOverflowVisit,WakeTime,HoursComputer,SkipMealsWeek,ExerciseWeek,Gender,RaceEthnicity,Age, Salary 
5661,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Another engineering discipline (ex. civil, electrical, mechanical)",4,6,Moderately dissatisfied,1,PHP;Python;Ruby;Scala,PostgreSQL,Django,Sublime Text;Visual Studio Code,2,Agile;Extreme programming (XP);Lean,No,A few times per month or weekly,15,5,6,7,0,Male,White or of European descent,30,54000
88641,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",856,12,Moderately satisfied,4,Assembly;C;C#;Clojure;Erlang;Go;Haskell;Java;JavaScript;Python;Ruby;Rust;SQL;Swift;TypeScript;Kotlin,Cassandra;MongoDB;Redis;SQL Server;PostgreSQL;MariaDB;Amazon DynamoDB;Google BigQuery;Google Cloud Storage;Neo4j;Elasticsearch,Angular;Django;React;Spring,Android Studio;IntelliJ;IPython / Jupyter;Notepad++;PyCharm;Vim;Visual Studio Code;Xcode,2,Agile;Extreme programming (XP);Kanban;Pair programming;Scrum,Depends on what it is,A few times per month or weekly,26,5,6,4,0,Male,White or of European descent,48,83500
43356,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"A social science (ex. anthropology, psychology, political science)",1880,18,Moderately satisfied,4,Python;R;SQL;Bash/Shell,SQL Server;Oracle,Spark,Emacs,2,Agile,NA,A few times per month or weekly,39,5,6,2,0,Male,White or of European descent,27,121000
39233,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",16,18,Moderately satisfied,4,C#;CoffeeScript;JavaScript;Python;SQL;HTML;CSS;Bash/Shell,MongoDB;Redis;MySQL;Apache Hive;Amazon RDS/Aurora;Elasticsearch,.NET Core;Node.js;React,Emacs;IntelliJ;PyCharm;Visual Studio;Visual Studio Code,2,Agile;Extreme programming (XP);Lean;Scrum,No,A few times per month or weekly,26,5,6,2,4,Male,White or of European descent,33,120000
13737,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",124,18,Moderately satisfied,4,C;C++;Python;Ruby;HTML;CSS;Bash/Shell,NA,NA,PyCharm;Vim,2,Agile;Pair programming;Scrum,No,A few times per month or weekly,35,5,6,2,4,Male,Hispanic or Latino/Latina,24,80000
82094,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",293,18,Moderately satisfied,4,Java;JavaScript;Scala;Kotlin,PostgreSQL;Oracle,Node.js;React,IntelliJ;Sublime Text,2,Agile;Pair programming;Scrum,Depends on what it is,A few times per month or weekly,50,5,6,0,7,Male,White or of European descent,35,83000
42589,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Information systems, information technology, or system administration",518,21,Moderately satisfied,4,C#;JavaScript;SQL;VB.NET;HTML;CSS,SQL Server;IBM Db2,NA,Notepad++;Visual Studio,2,NA,No,A few times per month or weekly,16,5,6,0,0,Male,White or of European descent,45,165000
95253,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"Computer science, computer engineering, or software engineering",525,21,Moderately satisfied,4,C++;Java;JavaScript;Python;Scala;SQL;HTML;Bash/Shell,Cassandra;PostgreSQL;Apache HBase;Amazon Redshift,Node.js,Emacs;IntelliJ,2,Agile;Scrum,No,A few times per month or weekly,50,5,6,0,0,Male,White or of European descent,28,139000
8990,"Other doctoral degree (Ph.D, Ed.D., etc.)",14,"A natural science (ex. biology, chemistry, physics)",15,24,Moderately satisfied,4,C++;Matlab;Bash/Shell,NA,NA,Eclipse;Emacs;Notepad++,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,A few times per month or weekly,26,5,6,0,5,Male,White or of European descent,27,64000
5984,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,NA,529,24,Moderately satisfied,4,C;C++;Haskell;Python,MongoDB;SQLite,NA,Coda;IPython / Jupyter;Sublime Text;Visual Studio;Visual Studio Code,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Pair programming;Scrum,No,A few times per month or weekly,50,5,6,0,6,Male,White or of European descent,35,103000
35897,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",596,27,Moderately satisfied,4,C#;JavaScript;SQL;Delphi/Object Pascal,SQL Server,NA,Sublime Text;Visual Studio,2,Agile;Extreme programming (XP);Scrum,No,A few times per month or weekly,47,5,6,2,4,Male,East Asian;White or of European descent,51,175000
18238,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A natural science (ex. biology, chemistry, physics)",20,3,Moderately satisfied,4,C#;CoffeeScript;Groovy;JavaScript;PHP;SQL;TypeScript;HTML;CSS;Bash/Shell,SQL Server;MySQL;PostgreSQL,React,IntelliJ;Visual Studio Code,2,Agile;Pair programming,No,A few times per month or weekly,23,5,6,0,1,Male,White or of European descent,49,90000
7974,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A natural science (ex. biology, chemistry, physics)",19802,3,Moderately satisfied,4,JavaScript;PHP,Oracle,Node.js;React,Visual Studio Code,2,NA,No,A few times per month or weekly,49,5,6,0,0,Male,White or of European descent,58,74000
73891,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A business discipline (ex. accounting, finance, marketing)",78,3,Moderately satisfied,4,CoffeeScript;JavaScript;Ruby;SQL;HTML;CSS,PostgreSQL,Angular,NA,2,Scrum,Depends on what it is,A few times per month or weekly,34,5,6,0,2,Male,White or of European descent,49,140500
9656,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Another engineering discipline (ex. civil, electrical, mechanical)",1802,6,Moderately satisfied,4,C#;JavaScript;SQL;TypeScript;HTML;CSS,SQL Server,Angular;.NET Core,Notepad++;Visual Studio,2,Agile,Depends on what it is,A few times per month or weekly,43,5,6,0,5,Male,White or of European descent,29,65000
96822,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Information systems, information technology, or system administration",16,9,Moderately satisfied,4,JavaScript;Ruby,MySQL;PostgreSQL;SQLite;Google Cloud Storage,Node.js;React,Sublime Text;Vim,2,Agile;Pair programming,No,A few times per month or weekly,27,5,6,4,2,Male,White or of European descent,23,125000
51356,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Another engineering discipline (ex. civil, electrical, mechanical)",231,9,Moderately satisfied,4,JavaScript;SQL;HTML;CSS;Bash/Shell,MySQL;Amazon DynamoDB;Memcached;Amazon RDS/Aurora;Elasticsearch,Node.js;React,PHPStorm,2,Pair programming,No,A few times per month or weekly,25,5,6,0,4,Male,White or of European descent,34,125000
4053,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",2939,1,NA,2,NA,NA,NA,Eclipse;Notepad++;Visual Studio,2,NA,Depends on what it is,A few times per month or weekly,15,5,6,0,5,Male,White or of European descent,33,103000
87261,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",213,3,NA,2,NA,SQL Server;Oracle,NA,IntelliJ;PyCharm;Sublime Text;Visual Studio;Xcode,2,Agile;Pair programming,Depends on what it is,A few times per month or weekly,12,5,6,2,1,NA,NA,,84000
73282,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A social science (ex. anthropology, psychology, political science)",59,15,Neither satisfied nor dissatisfied,3,C;Haskell;Java;JavaScript;Objective-C;PHP;Python;Ruby;SQL;TypeScript;HTML;CSS,MongoDB;Redis;SQL Server;MySQL;PostgreSQL;Amazon DynamoDB;Memcached;Elasticsearch,Angular;Node.js;React,Visual Studio Code,2,Agile;Kanban;Pair programming,No,A few times per month or weekly,16,5,6,4,0,Male,"Black or of African descent;Native American, Pacific Islander, or Indigenous Australian",25,100203
6597,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",265,18,Neither satisfied nor dissatisfied,3,Java;JavaScript;SQL;HTML;CSS;Bash/Shell,PostgreSQL;SQLite;Oracle,Spring,Eclipse;IntelliJ;Notepad++;TextMate;Visual Studio Code;Xcode,2,Agile;Kanban;Scrum,No,A few times per month or weekly,49,5,6,2,4,Male,White or of European descent,30,47000
15214,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",349,3,Neither satisfied nor dissatisfied,3,C#;SQL,MongoDB;SQL Server,NA,Visual Studio;Visual Studio Code,2,NA,NA,A few times per month or weekly,26,5,6,2,0,Male,White or of European descent,26,72000
7614,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A natural science (ex. biology, chemistry, physics)",3670,12,Slightly dissatisfied,2,JavaScript;Python,SQLite,NA,IntelliJ;IPython / Jupyter;PyCharm;RStudio,2,Agile;Kanban,Depends on what it is,A few times per month or weekly,45,5,6,0,4,Male,White or of European descent,29,140000
6448,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Computer science, computer engineering, or software engineering",7652,15,Slightly dissatisfied,2,JavaScript;PHP;HTML;CSS;Bash/Shell,MySQL;Amazon DynamoDB;Google Cloud Storage,Angular;Node.js,IntelliJ;Sublime Text;Visual Studio Code;Xcode,2,Agile;Extreme programming (XP);Lean;Scrum,Depends on what it is,A few times per month or weekly,45,5,6,0,0,Female,East Asian;South Asian;White or of European descent,30,110000
82205,Associate degree,6,"Information systems, information technology, or system administration",426,18,Slightly dissatisfied,2,C;Erlang;JavaScript;Lua;Python;SQL;HTML;CSS;Bash/Shell,Redis;PostgreSQL;Amazon DynamoDB;Amazon RDS/Aurora,Django;Node.js;React,Atom;IntelliJ;Vim,2,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Kanban;Lean;Scrum,No,A few times per month or weekly,24,5,6,0,6,Male,Hispanic or Latino/Latina,41,235000
14385,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",12068,21,Slightly satisfied,3,C#;Haskell;JavaScript;TypeScript,"Microsoft Azure (Tables, CosmosDB, SQL, etc);Elasticsearch",Angular;Node.js,Sublime Text;Visual Studio;Visual Studio Code,2,Scrum,No,A few times per month or weekly,26,5,6,0,1,Male,White or of European descent,42,200000
14287,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",18979,27,Slightly satisfied,3,C;C#;Java;JavaScript;SQL;Delphi/Object Pascal;HTML;CSS;Bash/Shell,"SQL Server;Oracle;Microsoft Azure (Tables, CosmosDB, SQL, etc)",.NET Core;Node.js,Notepad++;Visual Studio;Visual Studio Code,2,Agile;Extreme programming (XP);Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies);Scrum,No,A few times per month or weekly,47,5,6,2,0,Male,NA,45,105000
41111,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",64,30,Slightly satisfied,3,JavaScript;PHP;SQL;HTML;CSS;Bash/Shell,MySQL;SQLite;MariaDB;Elasticsearch,NA,PHPStorm;Vim,2,Agile;Extreme programming (XP);Kanban;Scrum,No,A few times per month or weekly,34,5,6,2,5,Male,White or of European descent,37,163000
31206,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",7812,12,Extremely satisfied,5,Java;JavaScript;SQL;HTML;CSS;Bash/Shell,Oracle,Spring,Eclipse;Vim,3,Agile;Kanban;Lean;Scrum,Depends on what it is,A few times per month or weekly,29,5,6,0,3,Male,White or of European descent,37,130000
14516,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Fine arts or performing arts (ex. graphic design, music, studio art)",26,15,Extremely satisfied,5,Clojure;JavaScript;TypeScript;HTML;CSS;Bash/Shell,MongoDB;MySQL,Angular;Node.js,Atom;Visual Studio Code,3,Agile;Kanban;Pair programming;Scrum,No,A few times per month or weekly,22,5,6,0,0,Male,White or of European descent,54,90500
25512,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",6455,15,Extremely satisfied,5,CoffeeScript;JavaScript;Python;HTML;CSS;Bash/Shell,MongoDB,Node.js,Emacs,3,Agile;Kanban;Scrum,No,A few times per month or weekly,32,5,6,0,5,Male,Black or of African descent;White or of European descent,41,126000
81010,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Information systems, information technology, or system administration",43,21,Extremely satisfied,5,C#;JavaScript;Python;SQL;HTML;CSS,SQL Server,Angular;.NET Core;Xamarin,Notepad++;PyCharm;Sublime Text;Visual Studio,3,Agile;Scrum,No,A few times per month or weekly,20,5,6,2,7,Male,White or of European descent,53,90000
83773,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,Mathematics or statistics,2215,24,Extremely satisfied,5,SQL;Bash/Shell,SQL Server,NA,NA,3,Agile,No,A few times per month or weekly,40,5,6,2,6,Male,White or of European descent,25,146000
26240,Some college/university study without earning a degree,5,"Computer science, computer engineering, or software engineering",18398,30,Extremely satisfied,5,C;Objective-C;Swift,NA,NA,Xcode,3,Agile;Scrum,No,A few times per month or weekly,32,5,6,0,4,Male,White or of European descent,27,65000
26660,Associate degree,6,"Information systems, information technology, or system administration",563,3,Extremely satisfied,5,C#;JavaScript;Python;SQL;HTML;CSS,SQL Server,.NET Core;Django,Visual Studio,3,Scrum,Depends on what it is,A few times per month or weekly,43,5,6,2,2,Male,Hispanic or Latino/Latina;White or of European descent,22,65000
37620,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",80,9,Extremely satisfied,5,C++;Java;JavaScript;Objective-C;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,SQLite,NA,TextMate;Visual Studio Code;Xcode,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),No,A few times per month or weekly,32,5,6,2,2,Male,NA,39,100000
60381,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A natural science (ex. biology, chemistry, physics)",4535,15,Moderately dissatisfied,1,JavaScript;SQL;TypeScript;HTML;CSS;Bash/Shell,Cassandra;SQL Server;Elasticsearch,Angular;Node.js,Notepad++;Vim;Visual Studio Code,3,NA,Depends on what it is,A few times per month or weekly,37,5,6,0,4,Male,White or of European descent,41,97500
5371,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"Information systems, information technology, or system administration",772,15,Moderately dissatisfied,1,C#;JavaScript;Python;SQL,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",Angular;.NET Core,Notepad++;Sublime Text;Visual Studio;Visual Studio Code,3,Agile;Formal standard such as ISO 9001 or IEEE 12207 (aka â€œwaterfallâ€ methodologies),Yes,A few times per month or weekly,38,5,6,7,0,Male,White or of European descent,55,92500
3087,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Fine arts or performing arts (ex. graphic design, music, studio art)",14,18,Moderately dissatisfied,1,JavaScript;HTML;CSS;Bash/Shell,PostgreSQL,Node.js;React,Vim,3,Agile;Kanban;Pair programming;Scrum,No,A few times per month or weekly,17,5,6,0,0,Female,White or of European descent,60,80000
74839,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"A natural science (ex. biology, chemistry, physics)",257,1,Moderately satisfied,4,SQL;HTML;CSS;Bash/Shell,"SQL Server;Microsoft Azure (Tables, CosmosDB, SQL, etc)",NA,Notepad++;Sublime Text;Visual Studio,3,NA,No,A few times per month or weekly,17,5,6,0,3,Male,White or of European descent,19,68000
52319,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",15,21,Moderately satisfied,4,JavaScript;PHP;SQL;HTML;CSS;Bash/Shell,Redis;MySQL;Memcached;Elasticsearch,Node.js,PHPStorm;TextMate;Vim;Visual Studio Code,3,Agile;Scrum,No,A few times per month or weekly,48,5,6,4,0,Male,White or of European descent,27,46000
10375,Associate degree,6,"Another engineering discipline (ex. civil, electrical, mechanical)",35,21,Moderately satisfied,4,JavaScript;PHP;SQL;HTML;CSS;Bash/Shell,Redis;MySQL;MariaDB;Amazon DynamoDB;Amazon RDS/Aurora;Elasticsearch,Node.js;React,PHPStorm,3,Agile;Kanban;Pair programming;Scrum,Depends on what it is,A few times per month or weekly,42,5,6,2,5,Male,NA,30,70000
8887,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",2978,24,Moderately satisfied,4,Python;Bash/Shell,Elasticsearch,NA,Vim,3,Agile;Extreme programming (XP);Kanban;Lean;Pair programming,No,A few times per month or weekly,17,5,6,4,1,Male,White or of European descent,40,145000
95823,"Masterâ€™s degree (MA, MS, M.Eng., MBA, etc.)",10,"A business discipline (ex. accounting, finance, marketing)",1283,3,Moderately satisfied,4,C#;JavaScript;TypeScript;HTML;CSS,SQL Server,Angular;.NET Core,Visual Studio;Visual Studio Code,3,Agile,No,A few times per month or weekly,26,5,6,0,6,Male,White or of European descent,38,172000
50567,Associate degree,6,"Computer science, computer engineering, or software engineering",91,6,Moderately satisfied,4,C#;JavaScript;TypeScript,SQL Server;Elasticsearch,NA,Visual Studio;Visual Studio Code,3,Agile;Kanban;Scrum,No,A few times per month or weekly,49,5,6,0,0,Male,White or of European descent,34,110000
69967,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",954,6,Moderately satisfied,4,Assembly;C;C++;Perl;Python;Bash/Shell,NA,NA,Vim,3,Agile;Scrum,No,A few times per month or weekly,49,5,6,0,5,Male,White or of European descent,30,128550
41250,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",3958,9,Moderately satisfied,4,Java;JavaScript;HTML;CSS;Bash/Shell,NA,Node.js;Spring,IntelliJ,3,NA,No,A few times per month or weekly,13,5,6,0,2,Male,White or of European descent,26,47600
38057,"Bachelorâ€™s degree (BA, BS, B.Eng., etc.)",8,"Computer science, computer engineering, or software engineering",1057,3,Neither satisfied nor dissatisfied,3,C;Java;JavaScript;Python;SQL;TypeScript;HTML;CSS;Bash/Shell,MongoDB;Redis;MySQL;PostgreSQL;Neo4j,Angular;Node.js,Android Studio;Atom;Sublime Text;Vim;Visual Studio Code,3,NA,No,A few times per month or weekly,37,5,6,0,5,Male,White or of European descent,43,128000
